"Freq [GHz]","re(S(1 2)) []","im(S(1 2)) []"
7.8358,-0.82500052526069,-0.498765915951744
7.8359,-0.825113474136554,-0.498579035801763
7.836,-0.825226378279522,-0.498392132469689
7.8361,-0.825339237686789,-0.49820520596267
7.8362,-0.825452052355554,-0.498018256287841
7.8363,-0.825564822283015,-0.497831283452333
7.8364,-0.825677547466373,-0.497644287463267
7.8365,-0.825790227902829,-0.497457268327759
7.8366,-0.825902863589587,-0.497270226052912
7.8367,-0.826015454523849,-0.497083160645826
7.8368,-0.826128000702821,-0.496896072113589
7.8369,-0.826240502123708,-0.496708960463282
7.837,-0.826352958783718,-0.496521825701981
7.8371,-0.826465370680057,-0.496334667836753
7.8372,-0.826577737809938,-0.496147486874649
7.8373,-0.82669006017057,-0.495960282822723
7.8374,-0.826802337759164,-0.495773055688013
7.8375,-0.826914570572934,-0.495585805477553
7.8376,-0.827026758609093,-0.495398532198368
7.8377,-0.827138901864857,-0.495211235857473
7.8378,-0.827251000337441,-0.495023916461878
7.8379,-0.827363054024063,-0.494836574018581
7.838,-0.82747506292194,-0.494649208534573
7.8381,-0.827587027028294,-0.494461820016838
7.8382,-0.827698946340343,-0.494274408472351
7.8383,-0.82781082085531,-0.494086973908077
7.8384,-0.827922650570417,-0.493899516330975
7.8385,-0.828034435482888,-0.493712035747993
7.8386,-0.828146175589949,-0.493524532166075
7.8387,-0.828257870888824,-0.493337005592152
7.8388,-0.828369521376742,-0.493149456033148
7.8389,-0.828481127050929,-0.492961883495977
7.839,-0.828592687908617,-0.492774287987549
7.8391,-0.828704203947034,-0.49258666951476
7.8392,-0.828815675163412,-0.492399028084501
7.8393,-0.828927101554983,-0.492211363703655
7.8394,-0.829038483118981,-0.492023676379093
7.8395,-0.829149819852639,-0.49183596611768
7.8396,-0.829261111753195,-0.491648232926271
7.8397,-0.829372358817883,-0.491460476811713
7.8398,-0.829483561043942,-0.491272697780844
7.8399,-0.829594718428611,-0.491084895840493
7.84,-0.829705830969128,-0.490897070997483
7.8401,-0.829816898662735,-0.490709223258622
7.8402,-0.829927921506673,-0.490521352630717
7.8403,-0.830038899498184,-0.490333459120562
7.8404,-0.830149832634513,-0.49014554273494
7.8405,-0.830260720912905,-0.489957603480628
7.8406,-0.830371564330604,-0.489769641364395
7.8407,-0.830482362884859,-0.489581656392999
7.8408,-0.830593116572915,-0.48939364857319
7.8409,-0.830703825392022,-0.489205617911711
7.841,-0.83081448933943,-0.489017564415291
7.8411,-0.83092510841239,-0.488829488090655
7.8412,-0.831035682608152,-0.488641388944516
7.8413,-0.831146211923969,-0.48845326698358
7.8414,-0.831256696357096,-0.488265122214542
7.8415,-0.831367135904787,-0.488076954644089
7.8416,-0.831477530564296,-0.487888764278899
7.8417,-0.831587880332882,-0.48770055112564
7.8418,-0.8316981852078,-0.487512315190973
7.8419,-0.831808445186308,-0.487324056481548
7.842,-0.831918660265669,-0.487135775004003
7.8421,-0.83202883044314,-0.486947470764973
7.8422,-0.832138955715983,-0.486759143771079
7.8423,-0.83224903608146,-0.486570794028935
7.8424,-0.832359071536835,-0.486382421545144
7.8425,-0.832469062079372,-0.486194026326302
7.8426,-0.832579007706334,-0.486005608378994
7.8427,-0.832688908414987,-0.485817167709796
7.8428,-0.8327987642026,-0.485628704325274
7.8429,-0.83290857506644,-0.485440218231985
7.843,-0.833018341003774,-0.485251709436477
7.8431,-0.833128062011872,-0.485063177945288
7.8432,-0.833237738088005,-0.484874623764948
7.8433,-0.833347369229443,-0.484686046901974
7.8434,-0.83345695543346,-0.484497447362878
7.8435,-0.833566496697327,-0.484308825154159
7.8436,-0.833675993018319,-0.484120180282307
7.8437,-0.833785444393711,-0.483931512753802
7.8438,-0.833894850820778,-0.483742822575116
7.8439,-0.834004212296796,-0.483554109752713
7.844,-0.834113528819044,-0.48336537429304
7.8441,-0.834222800384799,-0.483176616202544
7.8442,-0.834332026991339,-0.482987835487654
7.8443,-0.834441208635946,-0.482799032154795
7.8444,-0.834550345315899,-0.482610206210377
7.8445,-0.834659437028481,-0.482421357660806
7.8446,-0.834768483770973,-0.482232486512473
7.8447,-0.834877485540659,-0.482043592771762
7.8448,-0.834986442334824,-0.481854676445046
7.8449,-0.83509535415075,-0.481665737538689
7.845,-0.835204220985725,-0.481476776059045
7.8451,-0.835313042837035,-0.481287792012457
7.8452,-0.835421819701967,-0.481098785405257
7.8453,-0.83553055157781,-0.48090975624377
7.8454,-0.835639238461852,-0.480720704534308
7.8455,-0.835747880351383,-0.480531630283176
7.8456,-0.835856477243693,-0.480342533496665
7.8457,-0.835965029136074,-0.480153414181061
7.8458,-0.836073536025817,-0.479964272342634
7.8459,-0.836181997910216,-0.479775107987649
7.846,-0.836290414786564,-0.479585921122357
7.8461,-0.836398786652155,-0.479396711753001
7.8462,-0.836507113504284,-0.479207479885812
7.8463,-0.836615395340248,-0.479018225527012
7.8464,-0.836723632157343,-0.478828948682812
7.8465,-0.836831823952865,-0.478639649359415
7.8466,-0.836939970724114,-0.478450327563009
7.8467,-0.837048072468387,-0.478260983299777
7.8468,-0.837156129182985,-0.478071616575885
7.8469,-0.837264140865208,-0.477882227397494
7.847,-0.837372107512357,-0.477692815770752
7.8471,-0.837480029121733,-0.4775033817018
7.8472,-0.837587905690639,-0.477313925196762
7.8473,-0.837695737216379,-0.477124446261756
7.8474,-0.837803523696254,-0.47693494490289
7.8475,-0.837911265127572,-0.476745421126259
7.8476,-0.838018961507635,-0.476555874937948
7.8477,-0.838126612833752,-0.476366306344032
7.8478,-0.838234219103226,-0.476176715350574
7.8479,-0.838341780313368,-0.475987101963627
7.848,-0.838449296461483,-0.475797466189234
7.8481,-0.83855676754488,-0.475607808033427
7.8482,-0.83866419356087,-0.475418127502223
7.8483,-0.83877157450676,-0.475228424601637
7.8484,-0.838878910379864,-0.475038699337664
7.8485,-0.838986201177491,-0.474848951716292
7.8486,-0.839093446896953,-0.4746591817435
7.8487,-0.839200647535563,-0.474469389425251
7.8488,-0.839307803090633,-0.474279574767503
7.8489,-0.839414913559479,-0.474089737776197
7.849,-0.839521978939413,-0.473899878457268
7.8491,-0.839628999227751,-0.473709996816637
7.8492,-0.839735974421807,-0.473520092860214
7.8493,-0.8398429045189,-0.473330166593899
7.8494,-0.839949789516345,-0.47314021802358
7.8495,-0.840056629411459,-0.472950247155134
7.8496,-0.840163424201561,-0.472760253994428
7.8497,-0.840270173883968,-0.472570238547314
7.8498,-0.840376878456001,-0.472380200819635
7.8499,-0.840483537914978,-0.472190140817227
7.85,-0.84059015225822,-0.472000058545905
7.8501,-0.840696721483048,-0.471809954011481
7.8502,-0.840803245586784,-0.471619827219752
7.8503,-0.840909724566748,-0.471429678176503
7.8504,-0.841016158420264,-0.47123950688751
7.8505,-0.841122547144653,-0.471049313358536
7.8506,-0.841228890737241,-0.470859097595331
7.8507,-0.841335189195351,-0.470668859603636
7.8508,-0.841441442516307,-0.470478599389179
7.8509,-0.841547650697435,-0.470288316957676
7.851,-0.84165381373606,-0.470098012314834
7.8511,-0.841759931629508,-0.469907685466343
7.8512,-0.841866004375106,-0.469717336417887
7.8513,-0.841972031970181,-0.469526965175133
7.8514,-0.842078014412061,-0.469336571743742
7.8515,-0.842183951698071,-0.469146156129359
7.8516,-0.842289843825544,-0.468955718337616
7.8517,-0.842395690791808,-0.468765258374136
7.8518,-0.84250149259419,-0.468574776244529
7.8519,-0.842607249230022,-0.468384271954396
7.852,-0.842712960696634,-0.468193745509319
7.8521,-0.842818626991357,-0.468003196914874
7.8522,-0.842924248111522,-0.467812626176624
7.8523,-0.843029824054461,-0.467622033300117
7.8524,-0.843135354817505,-0.467431418290892
7.8525,-0.843240840397989,-0.467240781154475
7.8526,-0.843346280793243,-0.467050121896378
7.8527,-0.843451676000602,-0.466859440522103
7.8528,-0.8435570260174,-0.466668737037139
7.8529,-0.843662330840972,-0.466478011446961
7.853,-0.84376759046865,-0.466287263757036
7.8531,-0.843872804897771,-0.466096493972814
7.8532,-0.84397797412567,-0.465905702099734
7.8533,-0.844083098149683,-0.465714888143223
7.8534,-0.844188176967145,-0.465524052108696
7.8535,-0.844293210575395,-0.465333194001554
7.8536,-0.844398198971767,-0.465142313827187
7.8537,-0.844503142153601,-0.464951411590971
7.8538,-0.844608040118232,-0.464760487298271
7.8539,-0.844712892862999,-0.464569540954439
7.854,-0.844817700385241,-0.464378572564812
7.8541,-0.844922462682296,-0.464187582134718
7.8542,-0.845027179751502,-0.463996569669467
7.8543,-0.8451318515902,-0.463805535174363
7.8544,-0.845236478195728,-0.463614478654691
7.8545,-0.845341059565427,-0.463423400115728
7.8546,-0.845445595696635,-0.463232299562734
7.8547,-0.845550086586695,-0.46304117700096
7.8548,-0.845654532232947,-0.462850032435639
7.8549,-0.845758932632731,-0.462658865871994
7.855,-0.84586328778339,-0.462467677315236
7.8551,-0.845967597682265,-0.462276466770562
7.8552,-0.846071862326697,-0.462085234243155
7.8553,-0.846176081714028,-0.461893979738185
7.8554,-0.846280255841601,-0.461702703260809
7.8555,-0.846384384706759,-0.461511404816172
7.8556,-0.846488468306844,-0.461320084409404
7.8557,-0.846592506639199,-0.461128742045621
7.8558,-0.846696499701167,-0.460937377729931
7.8559,-0.846800447490093,-0.460745991467419
7.856,-0.846904350003319,-0.460554583263167
7.8561,-0.847008207238189,-0.460363153122236
7.8562,-0.847112019192048,-0.460171701049677
7.8563,-0.84721578586224,-0.459980227050525
7.8564,-0.847319507246108,-0.459788731129808
7.8565,-0.847423183340998,-0.45959721329253
7.8566,-0.847526814144255,-0.459405673543688
7.8567,-0.847630399653225,-0.459214111888264
7.8568,-0.84773393986525,-0.459022528331228
7.8569,-0.847837434777678,-0.458830922877534
7.857,-0.847940884387853,-0.458639295532121
7.8571,-0.848044288693121,-0.458447646299918
7.8572,-0.848147647690828,-0.458255975185837
7.8573,-0.848250961378319,-0.458064282194776
7.8574,-0.84835422975294,-0.457872567331622
7.8575,-0.848457452812038,-0.457680830601245
7.8576,-0.848560630552958,-0.457489072008503
7.8577,-0.848663762973047,-0.457297291558237
7.8578,-0.84876685006965,-0.457105489255278
7.8579,-0.848869891840115,-0.456913665104439
7.858,-0.848972888281788,-0.456721819110522
7.8581,-0.849075839392014,-0.456529951278312
7.8582,-0.849178745168142,-0.456338061612579
7.8583,-0.849281605607518,-0.456146150118083
7.8584,-0.849384420707487,-0.455954216799567
7.8585,-0.849487190465398,-0.455762261661759
7.8586,-0.849589914878596,-0.455570284709374
7.8587,-0.849692593944429,-0.45537828594711
7.8588,-0.849795227660243,-0.455186265379654
7.8589,-0.849897816023385,-0.454994223011676
7.859,-0.850000359031202,-0.454802158847832
7.8591,-0.85010285668104,-0.454610072892763
7.8592,-0.850205308970247,-0.454417965151097
7.8593,-0.850307715896169,-0.454225835627445
7.8594,-0.850410077456154,-0.454033684326402
7.8595,-0.850512393647546,-0.453841511252554
7.8596,-0.850614664467694,-0.453649316410467
7.8597,-0.850716889913944,-0.453457099804692
7.8598,-0.850819069983642,-0.453264861439767
7.8599,-0.850921204674136,-0.453072601320216
7.86,-0.851023293982771,-0.452880319450544
7.8601,-0.851125337906893,-0.452688015835245
7.8602,-0.85122733644385,-0.452495690478796
7.8603,-0.851329289590987,-0.452303343385659
7.8604,-0.85143119734565,-0.45211097456028
7.8605,-0.851533059705186,-0.451918584007091
7.8606,-0.851634876666939,-0.451726171730508
7.8607,-0.851736648228257,-0.451533737734932
7.8608,-0.851838374386483,-0.451341282024748
7.8609,-0.851940055138964,-0.451148804604327
7.861,-0.852041690483046,-0.450956305478023
7.8611,-0.852143280416072,-0.450763784650175
7.8612,-0.852244824935388,-0.450571242125107
7.8613,-0.85234632403834,-0.450378677907124
7.8614,-0.852447777722272,-0.45018609200052
7.8615,-0.852549185984527,-0.449993484409571
7.8616,-0.852650548822451,-0.449800855138537
7.8617,-0.852751866233387,-0.449608204191665
7.8618,-0.852853138214679,-0.449415531573181
7.8619,-0.852954364763671,-0.4492228372873
7.862,-0.853055545877706,-0.449030121338217
7.8621,-0.853156681554127,-0.448837383730115
7.8622,-0.853257771790278,-0.448644624467158
7.8623,-0.8533588165835,-0.448451843553495
7.8624,-0.853459815931136,-0.448259040993259
7.8625,-0.853560769830529,-0.448066216790566
7.8626,-0.85366167827902,-0.447873370949516
7.8627,-0.853762541273951,-0.447680503474194
7.8628,-0.853863358812661,-0.447487614368669
7.8629,-0.853964130892495,-0.44729470363699
7.863,-0.854064857510791,-0.447101771283191
7.8631,-0.85416553866489,-0.446908817311293
7.8632,-0.854266174352132,-0.446715841725296
7.8633,-0.854366764569856,-0.446522844529187
7.8634,-0.854467309315403,-0.446329825726932
7.8635,-0.854567808586111,-0.446136785322486
7.8636,-0.854668262379317,-0.445943723319784
7.8637,-0.854768670692362,-0.445750639722742
7.8638,-0.854869033522583,-0.445557534535264
7.8639,-0.854969350867316,-0.445364407761234
7.864,-0.8550696227239,-0.445171259404521
7.8641,-0.85516984908967,-0.444978089468974
7.8642,-0.855270029961965,-0.444784897958428
7.8643,-0.855370165338117,-0.4445916848767
7.8644,-0.855470255215464,-0.44439845022759
7.8645,-0.855570299591341,-0.44420519401488
7.8646,-0.855670298463082,-0.444011916242334
7.8647,-0.855770251828021,-0.443818616913703
7.8648,-0.855870159683492,-0.443625296032715
7.8649,-0.855970022026827,-0.443431953603086
7.865,-0.85606983885536,-0.443238589628509
7.8651,-0.856169610166423,-0.443045204112665
7.8652,-0.856269335957347,-0.442851797059213
7.8653,-0.856369016225464,-0.442658368471797
7.8654,-0.856468650968104,-0.442464918354044
7.8655,-0.856568240182597,-0.44227144670956
7.8656,-0.856667783866273,-0.442077953541936
7.8657,-0.85676728201646,-0.441884438854746
7.8658,-0.856866734630488,-0.441690902651542
7.8659,-0.856966141705685,-0.441497344935861
7.866,-0.857065503239375,-0.441303765711226
7.8661,-0.857164819228889,-0.441110164981132
7.8662,-0.857264089671552,-0.440916542749064
7.8663,-0.857363314564688,-0.440722899018486
7.8664,-0.857462493905623,-0.440529233792846
7.8665,-0.857561627691682,-0.44033554707557
7.8666,-0.857660715920188,-0.440141838870069
7.8667,-0.857759758588463,-0.439948109179735
7.8668,-0.857858755693831,-0.43975435800794
7.8669,-0.857957707233612,-0.43956058535804
7.867,-0.85805661320513,-0.439366791233369
7.8671,-0.858155473605702,-0.439172975637247
7.8672,-0.85825428843265,-0.43897913857297
7.8673,-0.858353057683291,-0.438785280043823
7.8674,-0.858451781354946,-0.438591400053062
7.8675,-0.858550459444931,-0.438397498603933
7.8676,-0.858649091950561,-0.438203575699662
7.8677,-0.858747678869155,-0.43800963134345
7.8678,-0.858846220198027,-0.437815665538484
7.8679,-0.858944715934493,-0.437621678287931
7.868,-0.859043166075866,-0.437427669594939
7.8681,-0.859141570619457,-0.437233639462638
7.8682,-0.859239929562581,-0.437039587894138
7.8683,-0.859338242902549,-0.436845514892527
7.8684,-0.859436510636671,-0.436651420460877
7.8685,-0.859534732762256,-0.436457304602241
7.8686,-0.859632909276615,-0.43626316731965
7.8687,-0.859731040177054,-0.436069008616118
7.8688,-0.859829125460883,-0.435874828494636
7.8689,-0.859927165125406,-0.43568062695818
7.869,-0.860025159167929,-0.435486404009702
7.8691,-0.860123107585758,-0.435292159652138
7.8692,-0.860221010376195,-0.435097893888403
7.8693,-0.860318867536545,-0.434903606721389
7.8694,-0.860416679064108,-0.434709298153971
7.8695,-0.860514444956187,-0.434514968189006
7.8696,-0.86061216521008,-0.434320616829326
7.8697,-0.860709839823087,-0.434126244077748
7.8698,-0.860807468792508,-0.433931849937065
7.8699,-0.860905052115638,-0.433737434410052
7.87,-0.861002589789774,-0.433542997499462
7.8701,-0.861100081812211,-0.433348539208029
7.8702,-0.861197528180244,-0.433154059538467
7.8703,-0.861294928891166,-0.432959558493467
7.8704,-0.861392283942269,-0.432765036075703
7.8705,-0.861489593330845,-0.432570492287826
7.8706,-0.861586857054183,-0.432375927132466
7.8707,-0.861684075109573,-0.432181340612234
7.8708,-0.861781247494302,-0.431986732729722
7.8709,-0.861878374205659,-0.431792103487494
7.871,-0.861975455240929,-0.431597452888099
7.8711,-0.862072490597396,-0.431402780934064
7.8712,-0.862169480272345,-0.431208087627896
7.8713,-0.862266424263057,-0.431013372972077
7.8714,-0.862363322566815,-0.430818636969073
7.8715,-0.862460175180898,-0.430623879621324
7.8716,-0.862556982102587,-0.430429100931251
7.8717,-0.862653743329158,-0.430234300901256
7.8718,-0.862750458857889,-0.430039479533713
7.8719,-0.862847128686055,-0.429844636830982
7.872,-0.862943752810931,-0.429649772795394
7.8721,-0.86304033122979,-0.429454887429266
7.8722,-0.863136863939903,-0.429259980734887
7.8723,-0.863233350938542,-0.429065052714528
7.8724,-0.863329792222975,-0.428870103370439
7.8725,-0.863426187790473,-0.428675132704841
7.8726,-0.8635225376383,-0.428480140719941
7.8727,-0.863618841763724,-0.42828512741792
7.8728,-0.863715100164008,-0.428090092800938
7.8729,-0.863811312836415,-0.427895036871133
7.873,-0.863907479778208,-0.42769995963062
7.8731,-0.864003600986645,-0.427504861081492
7.8732,-0.864099676458988,-0.427309741225819
7.8733,-0.864195706192493,-0.42711460006565
